participant_id,split,video_name,label,duration_s
5230,trainval,QID322,1,14.77
5230,trainval,QID346,1,14.97
5230,trainval,QID382,1,23.33
5230,trainval,QID388,1,21.27
5230,trainval,QID394,1,16.27
5230,trainval,QID406,1,10.47
5230,trainval,QID418,1,10.33
5230,trainval,QID430,1,25.13
5230,trainval,QID460,1,13.27
5230,trainval,QID466,1,13.2
5230,trainval,QID609,1,17.8
5230,trainval,QID616,1,17.73
5230,trainval,QID623,1,13.1
5230,trainval,QID637,1,9.3
5230,trainval,QID651,1,12.27
5230,trainval,QID658,1,15.63
5230,trainval,QID665,1,16.83
5230,trainval,QID679,1,6.2
5230,trainval,QID686,0,21.63
5230,trainval,QID700,0,25.9
5230,trainval,QID707,0,33.73
5230,trainval,QID714,0,10.03
5230,trainval,QID721,0,10.33
5409,trainval,QID106,1,14.2
5409,trainval,QID119,1,11.4
5409,trainval,QID130,1,23.8
5409,trainval,QID160,1,23.6
5409,trainval,QID196,1,9.2
5409,trainval,QID214,1,20.6
5409,trainval,QID220,1,15.8
5409,trainval,QID226,1,11.2
5409,trainval,QID244,1,13.2
5409,trainval,QID262,1,9.8
5409,trainval,QID268,1,16.0
5409,trainval,QID304,1,9.8
5409,trainval,QID310,1,11.6
5409,trainval,QID322,1,16.2
5409,trainval,QID346,1,15.8
5409,trainval,QID382,1,22.2
5409,trainval,QID388,1,21.8
5409,trainval,QID394,1,16.2
5409,trainval,QID406,1,10.2
5409,trainval,QID418,1,10.2
5409,trainval,QID430,1,25.0
5409,trainval,QID436,1,15.8
5409,trainval,QID460,1,16.2
5409,trainval,QID466,1,9.2
5409,trainval,QID609,1,18.8
5409,trainval,QID616,1,15.4
5409,trainval,QID623,1,17.2
5409,trainval,QID637,1,8.0
5409,trainval,QID651,1,12.0
5409,trainval,QID658,1,13.2
5409,trainval,QID665,1,16.6
5409,trainval,QID679,1,6.0
5409,trainval,QID686,0,21.4
5409,trainval,QID700,0,25.6
5409,trainval,QID707,0,33.4
5409,trainval,QID714,0,9.8
5409,trainval,QID721,0,9.0
5729,trainval,QID106,1,10.6
5729,trainval,QID119,1,7.5
5729,trainval,QID130,1,22.83
5729,trainval,QID160,1,23.67
5729,trainval,QID178,1,12.9
5729,trainval,QID190,1,15.33
5729,trainval,QID196,1,9.27
5729,trainval,QID214,1,18.8
5729,trainval,QID220,1,14.83
5729,trainval,QID226,1,11.07
5729,trainval,QID238,1,13.73
5729,trainval,QID244,1,13.07
5729,trainval,QID256,1,11.47
5729,trainval,QID262,1,9.63
5729,trainval,QID268,1,12.07
5729,trainval,QID274,1,13.87
5729,trainval,QID286,1,15.33
5729,trainval,QID304,1,9.67
5729,trainval,QID310,1,8.57
5729,trainval,QID322,1,12.77
5729,trainval,QID346,1,14.67
5729,trainval,QID382,1,22.07
5729,trainval,QID388,1,20.83
5729,trainval,QID394,1,11.93
5729,trainval,QID406,1,10.27
5729,trainval,QID418,1,10.03
5729,trainval,QID430,1,24.8
5729,trainval,QID436,1,10.43
5729,trainval,QID460,1,10.33
5729,trainval,QID466,1,9.13
5729,trainval,QID609,1,15.47
5729,trainval,QID616,1,13.47
5729,trainval,QID623,1,12.8
5729,trainval,QID630,1,15.33
5729,trainval,QID637,1,8.17
5729,trainval,QID651,1,12.03
5729,trainval,QID658,1,8.53
5729,trainval,QID665,1,11.37
5729,trainval,QID672,1,7.47
5729,trainval,QID679,1,5.93
5729,trainval,QID686,0,21.47
5729,trainval,QID700,0,25.67
5729,trainval,QID707,0,33.5
5729,trainval,QID714,0,9.83
5729,trainval,QID721,0,9.03
6247,trainval,QID106,1,16.7
6247,trainval,QID130,1,28.27
6247,trainval,QID160,1,23.6
6247,trainval,QID178,1,19.5
6247,trainval,QID196,1,11.43
6247,trainval,QID214,1,22.9
6247,trainval,QID220,1,17.8
6247,trainval,QID226,1,13.7
6247,trainval,QID238,1,17.4
6247,trainval,QID244,1,15.53
6247,trainval,QID262,1,13.13
6247,trainval,QID268,1,17.23
6247,trainval,QID274,1,20.37
6247,trainval,QID286,1,19.2
6247,trainval,QID304,1,9.73
6247,trainval,QID310,1,10.17
6247,trainval,QID322,1,15.97
6247,trainval,QID346,1,17.37
6247,trainval,QID382,1,27.83
6247,trainval,QID388,1,25.3
6247,trainval,QID394,1,14.13
6247,trainval,QID406,1,12.17
6247,trainval,QID418,1,13.43
6247,trainval,QID430,1,31.67
6247,trainval,QID436,1,15.97
6247,trainval,QID466,1,11.3
6247,trainval,QID609,1,18.5
6247,trainval,QID616,1,15.0
6247,trainval,QID623,1,16.27
6247,trainval,QID637,1,9.6
6247,trainval,QID651,1,15.0
6247,trainval,QID658,1,14.57
6247,trainval,QID679,1,7.07
6247,trainval,QID686,0,27.43
6247,trainval,QID700,0,32.5
6247,trainval,QID714,0,12.73
6682,trainval,QID106,1,16.3
6682,trainval,QID119,1,11.73
6682,trainval,QID130,1,24.63
6682,trainval,QID160,1,27.4
6682,trainval,QID178,1,18.5
6682,trainval,QID196,1,10.03
6682,trainval,QID214,1,23.2
6682,trainval,QID220,1,18.57
6682,trainval,QID226,1,11.3
6682,trainval,QID244,1,13.23
6682,trainval,QID262,1,10.77
6682,trainval,QID268,1,16.1
6682,trainval,QID286,1,19.23
6682,trainval,QID304,1,12.73
6682,trainval,QID310,1,11.73
6682,trainval,QID322,1,17.53
6682,trainval,QID346,1,16.33
6682,trainval,QID382,1,22.3
6682,trainval,QID388,1,25.83
6682,trainval,QID394,1,17.6
6682,trainval,QID406,1,11.3
6682,trainval,QID418,1,10.27
6682,trainval,QID430,1,25.03
6682,trainval,QID466,1,13.03
6682,trainval,QID609,1,19.1
6682,trainval,QID616,1,17.5
6682,trainval,QID623,1,14.13
6682,trainval,QID630,1,22.4
6682,trainval,QID637,1,11.37
6682,trainval,QID651,1,12.73
6682,trainval,QID658,1,13.17
6682,trainval,QID679,1,6.93
6682,trainval,QID686,0,21.57
6682,trainval,QID700,0,25.83
6682,trainval,QID707,0,33.7
6682,trainval,QID714,0,9.97
6682,trainval,QID721,0,9.2
6778,trainval,QID106,1,10.77
6778,trainval,QID119,1,7.63
6778,trainval,QID130,1,23.07
6778,trainval,QID160,1,23.83
6778,trainval,QID178,1,12.97
6778,trainval,QID190,1,15.43
6778,trainval,QID196,1,9.4
6778,trainval,QID214,1,18.97
6778,trainval,QID220,1,15.03
6778,trainval,QID226,1,11.27
6778,trainval,QID238,1,13.93
6778,trainval,QID244,1,13.2
6778,trainval,QID256,1,11.53
6778,trainval,QID262,1,9.83
6778,trainval,QID268,1,12.2
6778,trainval,QID274,1,14.1
6778,trainval,QID286,1,15.4
6778,trainval,QID304,1,9.8
6778,trainval,QID310,1,8.63
6778,trainval,QID322,1,12.93
6778,trainval,QID346,1,14.83
6778,trainval,QID382,1,22.23
6778,trainval,QID388,1,20.93
6778,trainval,QID394,1,12.03
6778,trainval,QID406,1,10.43
6778,trainval,QID418,1,10.23
6778,trainval,QID430,1,25.03
6778,trainval,QID436,1,10.67
6778,trainval,QID460,1,10.57
6778,trainval,QID466,1,9.2
6778,trainval,QID609,1,15.77
6778,trainval,QID616,1,13.67
6778,trainval,QID623,1,13.1
6778,trainval,QID630,1,15.43
6778,trainval,QID637,1,8.3
6778,trainval,QID651,1,12.17
6778,trainval,QID658,1,9.0
6778,trainval,QID665,1,11.5
6778,trainval,QID672,1,9.23
6778,trainval,QID679,1,6.07
6778,trainval,QID686,0,21.53
6778,trainval,QID700,0,25.73
6778,trainval,QID707,0,33.7
6778,trainval,QID714,0,9.93
6778,trainval,QID721,0,9.17
7446,trainval,QID106,1,10.7
7446,trainval,QID119,1,7.63
7446,trainval,QID130,1,23.07
7446,trainval,QID160,1,23.77
7446,trainval,QID190,1,21.6
7446,trainval,QID196,1,9.43
7446,trainval,QID214,1,19.0
7446,trainval,QID220,1,15.0
7446,trainval,QID226,1,11.23
7446,trainval,QID238,1,13.87
7446,trainval,QID244,1,13.3
7446,trainval,QID262,1,9.83
7446,trainval,QID268,1,12.2
7446,trainval,QID274,1,15.57
7446,trainval,QID286,1,19.1
7446,trainval,QID304,1,9.77
7446,trainval,QID310,1,8.63
7446,trainval,QID322,1,16.77
7446,trainval,QID346,1,14.93
7446,trainval,QID382,1,22.23
7446,trainval,QID388,1,20.97
7446,trainval,QID394,1,12.03
7446,trainval,QID406,1,10.37
7446,trainval,QID418,1,10.23
7446,trainval,QID430,1,25.03
7446,trainval,QID466,1,9.8
7446,trainval,QID609,1,15.73
7446,trainval,QID616,1,15.53
7446,trainval,QID623,1,13.13
7446,trainval,QID630,1,18.3
7446,trainval,QID637,1,9.23
7446,trainval,QID651,1,12.13
7446,trainval,QID658,1,10.4
7446,trainval,QID665,1,16.87
7446,trainval,QID672,1,13.03
7446,trainval,QID679,1,6.1
7446,trainval,QID686,0,21.5
7446,trainval,QID700,0,25.73
7446,trainval,QID707,0,33.77
7446,trainval,QID714,0,9.9
7446,trainval,QID721,0,9.13
7675,trainval,QID106,1,10.77
7675,trainval,QID119,1,7.63
7675,trainval,QID130,1,23.0
7675,trainval,QID160,1,23.83
7675,trainval,QID178,1,13.03
7675,trainval,QID190,1,15.43
7675,trainval,QID196,1,9.43
7675,trainval,QID214,1,19.03
7675,trainval,QID220,1,15.93
7675,trainval,QID226,1,11.3
7675,trainval,QID238,1,13.93
7675,trainval,QID244,1,13.23
7675,trainval,QID256,1,11.6
7675,trainval,QID262,1,9.87
7675,trainval,QID268,1,12.2
7675,trainval,QID274,1,14.13
7675,trainval,QID286,1,15.43
7675,trainval,QID304,1,9.8
7675,trainval,QID310,1,8.67
7675,trainval,QID322,1,12.97
7675,trainval,QID346,1,14.9
7675,trainval,QID382,1,24.47
7675,trainval,QID388,1,21.03
7675,trainval,QID394,1,12.07
7675,trainval,QID406,1,10.4
7675,trainval,QID418,1,10.27
7675,trainval,QID430,1,25.07
7675,trainval,QID436,1,11.1
7675,trainval,QID460,1,10.57
7675,trainval,QID466,1,9.27
7675,trainval,QID609,1,15.8
7675,trainval,QID616,1,13.63
7675,trainval,QID623,1,12.97
7675,trainval,QID630,1,15.67
7675,trainval,QID637,1,8.3
7675,trainval,QID651,1,12.2
7675,trainval,QID658,1,11.17
7675,trainval,QID665,1,11.53
7675,trainval,QID672,1,11.83
7675,trainval,QID679,1,6.13
7675,trainval,QID686,0,21.57
7675,trainval,QID700,0,25.83
7675,trainval,QID707,0,33.7
7675,trainval,QID714,0,9.97
7675,trainval,QID721,0,9.2
7694,trainval,QID106,1,14.83
7694,trainval,QID119,1,12.57
7694,trainval,QID130,1,23.03
7694,trainval,QID160,1,23.87
7694,trainval,QID196,1,9.5
7694,trainval,QID214,1,22.57
7694,trainval,QID220,1,15.1
7694,trainval,QID226,1,11.3
7694,trainval,QID244,1,13.27
7694,trainval,QID262,1,12.6
7694,trainval,QID268,1,16.2
7694,trainval,QID274,1,18.53
7694,trainval,QID286,1,19.27
7694,trainval,QID304,1,10.93
7694,trainval,QID310,1,8.87
7694,trainval,QID322,1,16.83
7694,trainval,QID346,1,14.93
7694,trainval,QID382,1,22.3
7694,trainval,QID388,1,21.9
7694,trainval,QID394,1,16.3
7694,trainval,QID406,1,10.47
7694,trainval,QID418,1,10.33
7694,trainval,QID430,1,25.07
7694,trainval,QID466,1,12.3
7694,trainval,QID609,1,17.3
7694,trainval,QID616,1,17.57
7694,trainval,QID623,1,13.03
7694,trainval,QID637,1,8.33
7694,trainval,QID651,1,12.27
7694,trainval,QID658,1,13.83
7694,trainval,QID665,1,18.4
7694,trainval,QID679,1,6.2
7694,trainval,QID686,0,21.6
7694,trainval,QID700,0,25.87
7694,trainval,QID707,0,33.73
7694,trainval,QID714,0,10.0
7694,trainval,QID721,0,9.57
7749,trainval,QID106,1,10.8
7749,trainval,QID119,1,7.7
7749,trainval,QID130,1,23.17
7749,trainval,QID160,1,23.87
7749,trainval,QID190,1,20.1
7749,trainval,QID196,1,9.47
7749,trainval,QID214,1,20.87
7749,trainval,QID220,1,15.1
7749,trainval,QID226,1,11.33
7749,trainval,QID244,1,13.27
7749,trainval,QID262,1,12.9
7749,trainval,QID268,1,16.2
7749,trainval,QID286,1,17.1
7749,trainval,QID304,1,9.83
7749,trainval,QID310,1,9.7
7749,trainval,QID322,1,16.83
7749,trainval,QID346,1,14.93
7749,trainval,QID382,1,22.73
7749,trainval,QID388,1,21.07
7749,trainval,QID394,1,12.97
7749,trainval,QID406,1,10.43
7749,trainval,QID418,1,10.37
7749,trainval,QID430,1,25.1
7749,trainval,QID436,1,17.3
7749,trainval,QID466,1,9.3
7749,trainval,QID609,1,19.07
7749,trainval,QID616,1,17.77
7749,trainval,QID623,1,17.2
7749,trainval,QID630,1,19.63
7749,trainval,QID637,1,9.07
7749,trainval,QID651,1,12.3
7749,trainval,QID658,1,9.07
7749,trainval,QID665,1,15.33
7749,trainval,QID679,1,6.2
7749,trainval,QID686,0,21.67
7749,trainval,QID700,0,25.87
7749,trainval,QID707,0,33.73
7749,trainval,QID714,0,10.57
7749,trainval,QID721,0,9.23
9009,trainval,QID106,1,10.87
9009,trainval,QID119,1,7.73
9009,trainval,QID130,1,24.07
9009,trainval,QID160,1,24.53
9009,trainval,QID190,1,20.37
9009,trainval,QID196,1,9.77
9009,trainval,QID214,1,21.37
9009,trainval,QID220,1,17.93
9009,trainval,QID226,1,11.6
9009,trainval,QID244,1,13.3
9009,trainval,QID262,1,9.93
9009,trainval,QID268,1,16.27
9009,trainval,QID286,1,19.23
9009,trainval,QID304,1,13.07
9009,trainval,QID310,1,13.3
9009,trainval,QID322,1,16.5
9009,trainval,QID346,1,15.37
9009,trainval,QID382,1,23.17
9009,trainval,QID388,1,24.23
9009,trainval,QID394,1,16.63
9009,trainval,QID406,1,10.5
9009,trainval,QID418,1,10.37
9009,trainval,QID430,1,25.13
9009,trainval,QID460,1,16.83
9009,trainval,QID466,1,10.97
9009,trainval,QID609,1,19.23
9009,trainval,QID616,1,17.83
9009,trainval,QID623,1,16.97
9009,trainval,QID637,1,12.0
9009,trainval,QID651,1,12.3
9009,trainval,QID658,1,15.97
9009,trainval,QID665,1,16.83
9009,trainval,QID679,1,6.3
9009,trainval,QID686,0,21.63
9009,trainval,QID700,0,25.87
9009,trainval,QID707,0,33.77
9009,trainval,QID714,0,10.17
9009,trainval,QID721,0,9.27
9483,trainval,QID106,1,13.43
9483,trainval,QID119,1,12.83
9483,trainval,QID130,1,22.97
9483,trainval,QID160,1,23.8
9483,trainval,QID178,1,18.83
9483,trainval,QID196,1,9.4
9483,trainval,QID220,1,14.97
9483,trainval,QID226,1,11.23
9483,trainval,QID244,1,13.17
9483,trainval,QID262,1,9.83
9483,trainval,QID274,1,15.77
9483,trainval,QID286,1,18.77
9483,trainval,QID304,1,11.1
9483,trainval,QID310,1,8.63
9483,trainval,QID346,1,14.83
9483,trainval,QID382,1,22.27
9483,trainval,QID406,1,10.37
9483,trainval,QID418,1,10.23
9483,trainval,QID430,1,25.0
9483,trainval,QID460,1,16.0
9483,trainval,QID466,1,10.47
9483,trainval,QID609,1,15.77
9483,trainval,QID616,1,17.43
9483,trainval,QID623,1,15.27
9483,trainval,QID637,1,8.23
9483,trainval,QID651,1,12.17
9483,trainval,QID658,1,15.4
9483,trainval,QID679,1,6.1
9483,trainval,QID686,0,21.53
9483,trainval,QID700,0,25.7
9483,trainval,QID707,0,33.63
9483,trainval,QID714,0,9.97
9483,trainval,QID721,0,9.17
9922,trainval,QID106,1,14.87
9922,trainval,QID119,1,10.63
9922,trainval,QID130,1,23.5
9922,trainval,QID160,1,23.83
9922,trainval,QID178,1,17.07
9922,trainval,QID190,1,19.77
9922,trainval,QID196,1,9.43
9922,trainval,QID214,1,18.93
9922,trainval,QID220,1,15.13
9922,trainval,QID226,1,11.23
9922,trainval,QID244,1,14.47
9922,trainval,QID256,1,16.47
9922,trainval,QID262,1,13.13
9922,trainval,QID268,1,12.2
9922,trainval,QID274,1,19.53
9922,trainval,QID286,1,17.13
9922,trainval,QID304,1,10.87
9922,trainval,QID310,1,11.47
9922,trainval,QID322,1,13.47
9922,trainval,QID346,1,14.8
9922,trainval,QID382,1,22.23
9922,trainval,QID388,1,21.83
9922,trainval,QID394,1,12.07
9922,trainval,QID406,1,10.43
9922,trainval,QID418,1,10.23
9922,trainval,QID430,1,25.0
9922,trainval,QID436,1,13.0
9922,trainval,QID466,1,9.17
9922,trainval,QID609,1,19.1
9922,trainval,QID616,1,13.8
9922,trainval,QID623,1,16.73
9922,trainval,QID630,1,16.83
9922,trainval,QID637,1,9.5
9922,trainval,QID651,1,12.07
9922,trainval,QID658,1,15.47
9922,trainval,QID665,1,12.6
9922,trainval,QID679,1,6.1
9922,trainval,QID686,0,21.5
9922,trainval,QID700,0,25.8
9922,trainval,QID707,0,33.57
9922,trainval,QID714,0,9.9
9922,trainval,QID721,0,9.1
1179,test,QID106,1,16.23
1179,test,QID119,1,12.43
1179,test,QID130,1,25.8
1179,test,QID160,1,27.63
1179,test,QID178,1,12.97
1179,test,QID196,1,9.7
1179,test,QID220,1,21.63
1179,test,QID226,1,11.23
1179,test,QID244,1,15.43
1179,test,QID262,1,13.43
1179,test,QID304,1,13.6
1179,test,QID310,1,12.9
1179,test,QID322,1,14.97
1179,test,QID346,1,15.57
1179,test,QID382,1,22.37
1179,test,QID406,1,10.4
1179,test,QID418,1,10.13
1179,test,QID430,1,26.7
1179,test,QID466,1,14.53
1179,test,QID616,1,18.33
1179,test,QID623,1,19.23
1179,test,QID637,1,11.6
1179,test,QID651,1,12.13
1179,test,QID665,1,11.47
1179,test,QID679,1,6.03
1179,test,QID686,0,24.3
1179,test,QID700,0,25.73
1179,test,QID707,0,33.63
1179,test,QID714,0,9.9
1179,test,QID721,0,10.93
1769,test,QID106,1,14.43
1769,test,QID119,1,10.63
1769,test,QID130,1,23.0
1769,test,QID160,1,23.87
1769,test,QID190,1,19.9
1769,test,QID196,1,9.53
1769,test,QID214,1,20.83
1769,test,QID220,1,15.07
1769,test,QID226,1,11.33
1769,test,QID244,1,13.6
1769,test,QID262,1,9.87
1769,test,QID268,1,16.07
1769,test,QID274,1,18.8
1769,test,QID286,1,17.67
1769,test,QID304,1,9.8
1769,test,QID310,1,11.63
1769,test,QID322,1,12.97
1769,test,QID346,1,14.87
1769,test,QID382,1,22.3
1769,test,QID388,1,23.57
1769,test,QID394,1,15.93
1769,test,QID406,1,10.5
1769,test,QID418,1,10.3
1769,test,QID430,1,25.13
1769,test,QID436,1,15.33
1769,test,QID466,1,9.23
1769,test,QID609,1,18.23
1769,test,QID616,1,13.6
1769,test,QID623,1,17.03
1769,test,QID630,1,19.57
1769,test,QID637,1,11.2
1769,test,QID651,1,12.27
1769,test,QID658,1,9.03
1769,test,QID665,1,16.9
1769,test,QID679,1,6.17
1769,test,QID686,0,21.53
1769,test,QID700,0,25.83
1769,test,QID707,0,33.77
1769,test,QID714,0,10.03
1769,test,QID721,0,9.23
2505,test,QID106,1,14.63
2505,test,QID119,1,7.73
2505,test,QID130,1,23.0
2505,test,QID160,1,23.87
2505,test,QID196,1,9.5
2505,test,QID214,1,22.3
2505,test,QID220,1,17.97
2505,test,QID226,1,11.4
2505,test,QID244,1,14.47
2505,test,QID262,1,13.13
2505,test,QID268,1,16.13
2505,test,QID286,1,19.27
2505,test,QID304,1,10.93
2505,test,QID310,1,8.73
2505,test,QID322,1,16.87
2505,test,QID346,1,14.93
2505,test,QID388,1,24.2
2505,test,QID394,1,16.33
2505,test,QID406,1,10.47
2505,test,QID418,1,10.33
2505,test,QID430,1,25.13
2505,test,QID466,1,13.57
2505,test,QID609,1,19.23
2505,test,QID616,1,17.9
2505,test,QID623,1,15.87
2505,test,QID637,1,10.87
2505,test,QID651,1,12.27
2505,test,QID658,1,15.87
2505,test,QID679,1,6.53
2505,test,QID686,0,21.67
2505,test,QID700,0,25.83
2505,test,QID707,0,33.73
2505,test,QID714,0,10.9
2505,test,QID721,0,9.23
3272,test,QID106,1,10.7
3272,test,QID119,1,7.6
3272,test,QID130,1,22.97
3272,test,QID160,1,23.77
3272,test,QID178,1,12.97
3272,test,QID190,1,15.4
3272,test,QID196,1,9.4
3272,test,QID214,1,18.93
3272,test,QID220,1,15.03
3272,test,QID226,1,11.23
3272,test,QID238,1,13.9
3272,test,QID244,1,13.23
3272,test,QID256,1,11.53
3272,test,QID262,1,10.0
3272,test,QID268,1,12.2
3272,test,QID274,1,14.1
3272,test,QID286,1,15.43
3272,test,QID304,1,9.77
3272,test,QID310,1,8.63
3272,test,QID322,1,12.97
3272,test,QID346,1,15.1
3272,test,QID382,1,22.33
3272,test,QID388,1,20.97
3272,test,QID394,1,12.1
3272,test,QID406,1,10.43
3272,test,QID418,1,10.23
3272,test,QID430,1,25.0
3272,test,QID436,1,10.67
3272,test,QID460,1,10.53
3272,test,QID466,1,9.27
3272,test,QID609,1,15.77
3272,test,QID616,1,13.63
3272,test,QID623,1,12.93
3272,test,QID630,1,15.4
3272,test,QID637,1,8.23
3272,test,QID651,1,12.23
3272,test,QID658,1,8.9
3272,test,QID665,1,11.53
3272,test,QID672,1,6.57
3272,test,QID679,1,6.1
3272,test,QID686,0,21.5
3272,test,QID700,0,25.77
3272,test,QID707,0,33.67
3272,test,QID714,0,9.97
3272,test,QID721,0,9.17
4302,test,QID106,1,8.73
4302,test,QID119,1,7.4
4302,test,QID130,1,21.3
4302,test,QID160,1,23.53
4302,test,QID178,1,11.07
4302,test,QID190,1,15.07
4302,test,QID196,1,7.67
4302,test,QID214,1,17.83
4302,test,QID220,1,13.4
4302,test,QID226,1,11.0
4302,test,QID238,1,13.6
4302,test,QID244,1,11.07
4302,test,QID256,1,11.27
4302,test,QID262,1,7.13
4302,test,QID268,1,11.73
4302,test,QID274,1,11.87
4302,test,QID286,1,15.2
4302,test,QID304,1,9.53
4302,test,QID310,1,8.4
4302,test,QID322,1,12.6
4302,test,QID346,1,13.53
4302,test,QID382,1,21.83
4302,test,QID388,1,19.1
4302,test,QID394,1,11.0
4302,test,QID406,1,7.8
4302,test,QID418,1,9.33
4302,test,QID430,1,23.63
4302,test,QID436,1,10.27
4302,test,QID460,1,8.33
4302,test,QID466,1,6.43
4302,test,QID609,1,14.07
4302,test,QID616,1,13.2
4302,test,QID623,1,11.47
4302,test,QID630,1,15.23
4302,test,QID637,1,6.03
4302,test,QID651,1,11.87
4302,test,QID658,1,7.4
4302,test,QID665,1,11.33
4302,test,QID672,1,4.57
4302,test,QID679,1,5.73
4302,test,QID686,0,19.83
4302,test,QID700,0,25.23
4302,test,QID707,0,33.33
4302,test,QID714,0,9.53
4302,test,QID721,0,8.8
4891,test,QID106,1,14.23
4891,test,QID119,1,12.03
4891,test,QID130,1,23.53
4891,test,QID160,1,23.93
4891,test,QID190,1,21.07
4891,test,QID196,1,9.47
4891,test,QID214,1,19.07
4891,test,QID220,1,15.03
4891,test,QID226,1,11.3
4891,test,QID244,1,13.6
4891,test,QID262,1,12.7
4891,test,QID286,1,19.33
4891,test,QID304,1,10.0
4891,test,QID310,1,10.77
4891,test,QID322,1,14.73
4891,test,QID346,1,14.9
4891,test,QID382,1,22.33
4891,test,QID388,1,24.07
4891,test,QID394,1,16.07
4891,test,QID406,1,10.6
4891,test,QID418,1,10.3
4891,test,QID430,1,25.03
4891,test,QID466,1,10.83
4891,test,QID609,1,19.1
4891,test,QID616,1,13.87
4891,test,QID623,1,14.67
4891,test,QID630,1,19.63
4891,test,QID637,1,8.33
4891,test,QID651,1,12.3
4891,test,QID658,1,13.47
4891,test,QID665,1,17.07
4891,test,QID679,1,6.2
4891,test,QID686,0,21.63
4891,test,QID700,0,25.87
4891,test,QID707,0,33.73
4891,test,QID714,0,10.0
4891,test,QID721,0,9.2
6095,test,QID106,1,14.33
6095,test,QID119,1,10.2
6095,test,QID130,1,23.4
6095,test,QID160,1,24.37
6095,test,QID196,1,9.53
6095,test,QID214,1,19.53
6095,test,QID220,1,16.2
6095,test,QID226,1,11.37
6095,test,QID244,1,13.93
6095,test,QID262,1,11.8
6095,test,QID286,1,18.2
6095,test,QID304,1,9.9
6095,test,QID310,1,9.53
6095,test,QID322,1,14.6
6095,test,QID346,1,15.27
6095,test,QID382,1,22.33
6095,test,QID388,1,21.57
6095,test,QID394,1,15.0
6095,test,QID406,1,10.43
6095,test,QID418,1,10.33
6095,test,QID430,1,25.13
6095,test,QID436,1,16.6
6095,test,QID466,1,9.4
6095,test,QID609,1,17.53
6095,test,QID616,1,13.8
6095,test,QID623,1,14.83
6095,test,QID630,1,16.47
6095,test,QID637,1,9.67
6095,test,QID651,1,12.2
6095,test,QID658,1,14.2
6095,test,QID665,1,16.07
6095,test,QID679,1,6.03
6095,test,QID686,0,21.53
6095,test,QID700,0,25.97
6095,test,QID707,0,33.83
6095,test,QID714,0,10.07
6095,test,QID721,0,9.63
7209,test,QID106,1,15.27
7209,test,QID196,1,13.73
7209,test,QID220,1,19.27
7209,test,QID226,1,12.67
7209,test,QID256,1,17.87
7209,test,QID262,1,16.47
7209,test,QID304,1,11.5
7209,test,QID346,1,18.6
7209,test,QID382,1,23.57
7209,test,QID406,1,12.43
7209,test,QID418,1,11.2
7209,test,QID436,1,15.13
7209,test,QID466,1,10.37
7209,test,QID630,1,17.2
7209,test,QID637,1,9.9
7209,test,QID651,1,13.6
7209,test,QID665,1,17.53
7209,test,QID679,1,6.97
7209,test,QID686,0,28.17
7209,test,QID714,0,12.7
7209,test,QID721,0,11.5
8564,test,QID106,1,15.03
8564,test,QID119,1,12.93
8564,test,QID130,1,24.57
8564,test,QID160,1,23.9
8564,test,QID196,1,9.47
8564,test,QID214,1,20.7
8564,test,QID220,1,18.43
8564,test,QID226,1,11.6
8564,test,QID244,1,13.27
8564,test,QID262,1,13.83
8564,test,QID268,1,16.23
8564,test,QID286,1,17.1
8564,test,QID304,1,13.73
8564,test,QID310,1,12.73
8564,test,QID322,1,16.53
8564,test,QID346,1,15.27
8564,test,QID382,1,22.37
8564,test,QID388,1,21.07
8564,test,QID394,1,14.33
8564,test,QID406,1,10.47
8564,test,QID418,1,10.8
8564,test,QID430,1,25.1
8564,test,QID436,1,14.97
8564,test,QID460,1,16.27
8564,test,QID466,1,12.6
8564,test,QID609,1,20.1
8564,test,QID616,1,17.37
8564,test,QID623,1,16.7
8564,test,QID637,1,12.53
8564,test,QID651,1,12.3
8564,test,QID658,1,15.17
8564,test,QID679,1,6.23
8564,test,QID686,0,22.1
8564,test,QID700,0,25.83
8564,test,QID707,0,33.73
8564,test,QID714,0,11.13
8564,test,QID721,0,10.87
